# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.4.1" 
Date_of_run______________________________________________________________ (date)_________________________ "07/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "12:44" 
User_____________________________________________________________________ (username)_____________________    "jpeters" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "st regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/jpeters/bluemira-spherical-tokamak/studies/first/data/PROCESS/run_dir/IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Plasma_Spitzer_resistivity_at_point_400__________________________________ (res_plasma_fuel_spitzer_profile400)_ 2.91112888003677359e-09 
Plasma_Spitzer_resistivity_at_point_401__________________________________ (res_plasma_fuel_spitzer_profile401)_ 2.94507689527126876e-09 
Plasma_Spitzer_resistivity_at_point_402__________________________________ (res_plasma_fuel_spitzer_profile402)_ 2.97957695563441066e-09 
Plasma_Spitzer_resistivity_at_point_403__________________________________ (res_plasma_fuel_spitzer_profile403)_ 3.01463727350722458e-09 
Plasma_Spitzer_resistivity_at_point_404__________________________________ (res_plasma_fuel_spitzer_profile404)_ 3.05026601203353199e-09 
Plasma_Spitzer_resistivity_at_point_405__________________________________ (res_plasma_fuel_spitzer_profile405)_ 3.08647126656751982e-09 
Plasma_Spitzer_resistivity_at_point_406__________________________________ (res_plasma_fuel_spitzer_profile406)_ 3.12326104437349364e-09 
Plasma_Spitzer_resistivity_at_point_407__________________________________ (res_plasma_fuel_spitzer_profile407)_ 3.16064324243575689e-09 
Plasma_Spitzer_resistivity_at_point_408__________________________________ (res_plasma_fuel_spitzer_profile408)_ 3.19862562322514172e-09 
Plasma_Spitzer_resistivity_at_point_409__________________________________ (res_plasma_fuel_spitzer_profile409)_ 3.23721578825621370e-09 
Plasma_Spitzer_resistivity_at_point_410__________________________________ (res_plasma_fuel_spitzer_profile410)_ 3.27642114925567031e-09 
Plasma_Spitzer_resistivity_at_point_411__________________________________ (res_plasma_fuel_spitzer_profile411)_ 3.31624889674761151e-09 
Plasma_Spitzer_resistivity_at_point_412__________________________________ (res_plasma_fuel_spitzer_profile412)_ 3.35670596584535522e-09 
Plasma_Spitzer_resistivity_at_point_413__________________________________ (res_plasma_fuel_spitzer_profile413)_ 3.39779899902168530e-09 
Plasma_Spitzer_resistivity_at_point_414__________________________________ (res_plasma_fuel_spitzer_profile414)_ 3.43953430561030178e-09 
Plasma_Spitzer_resistivity_at_point_415__________________________________ (res_plasma_fuel_spitzer_profile415)_ 3.48191781777003368e-09 
Plasma_Spitzer_resistivity_at_point_416__________________________________ (res_plasma_fuel_spitzer_profile416)_ 3.52495504262007477e-09 
Plasma_Spitzer_resistivity_at_point_417__________________________________ (res_plasma_fuel_spitzer_profile417)_ 3.56865101022892495e-09 
Plasma_Spitzer_resistivity_at_point_418__________________________________ (res_plasma_fuel_spitzer_profile418)_ 3.61301021711135364e-09 
Plasma_Spitzer_resistivity_at_point_419__________________________________ (res_plasma_fuel_spitzer_profile419)_ 3.65803656485635824e-09 
Plasma_Spitzer_resistivity_at_point_420__________________________________ (res_plasma_fuel_spitzer_profile420)_ 3.70373329347406506e-09 
Plasma_Spitzer_resistivity_at_point_421__________________________________ (res_plasma_fuel_spitzer_profile421)_ 3.75010290901066391e-09 
Plasma_Spitzer_resistivity_at_point_422__________________________________ (res_plasma_fuel_spitzer_profile422)_ 3.79714710493670299e-09 
Plasma_Spitzer_resistivity_at_point_423__________________________________ (res_plasma_fuel_spitzer_profile423)_ 3.84486667676492710e-09 
Plasma_Spitzer_resistivity_at_point_424__________________________________ (res_plasma_fuel_spitzer_profile424)_ 3.89326142929836123e-09 
Plasma_Spitzer_resistivity_at_point_425__________________________________ (res_plasma_fuel_spitzer_profile425)_ 3.94233007584611767e-09 
Plasma_Spitzer_resistivity_at_point_426__________________________________ (res_plasma_fuel_spitzer_profile426)_ 3.99207012867235258e-09 
Plasma_Spitzer_resistivity_at_point_427__________________________________ (res_plasma_fuel_spitzer_profile427)_ 4.04247777986101331e-09 
Plasma_Spitzer_resistivity_at_point_428__________________________________ (res_plasma_fuel_spitzer_profile428)_ 4.09354777168327076e-09 
Plasma_Spitzer_resistivity_at_point_429__________________________________ (res_plasma_fuel_spitzer_profile429)_ 4.14527325544320360e-09 
Plasma_Spitzer_resistivity_at_point_430__________________________________ (res_plasma_fuel_spitzer_profile430)_ 4.19764563764708174e-09 
Plasma_Spitzer_resistivity_at_point_431__________________________________ (res_plasma_fuel_spitzer_profile431)_ 4.25065441218780504e-09 
Plasma_Spitzer_resistivity_at_point_432__________________________________ (res_plasma_fuel_spitzer_profile432)_ 4.30428697705359922e-09 
Plasma_Spitzer_resistivity_at_point_433__________________________________ (res_plasma_fuel_spitzer_profile433)_ 4.35852843385148536e-09 
Plasma_Spitzer_resistivity_at_point_434__________________________________ (res_plasma_fuel_spitzer_profile434)_ 4.41336136817246381e-09 
Plasma_Spitzer_resistivity_at_point_435__________________________________ (res_plasma_fuel_spitzer_profile435)_ 4.46876560850443404e-09 
Plasma_Spitzer_resistivity_at_point_436__________________________________ (res_plasma_fuel_spitzer_profile436)_ 4.52471796100535705e-09 
Plasma_Spitzer_resistivity_at_point_437__________________________________ (res_plasma_fuel_spitzer_profile437)_ 4.58119191696149621e-09 
Plasma_Spitzer_resistivity_at_point_438__________________________________ (res_plasma_fuel_spitzer_profile438)_ 4.63815732914666966e-09 
Plasma_Spitzer_resistivity_at_point_439__________________________________ (res_plasma_fuel_spitzer_profile439)_ 4.69558005252952787e-09 
Plasma_Spitzer_resistivity_at_point_440__________________________________ (res_plasma_fuel_spitzer_profile440)_ 4.75342154379628850e-09 
Plasma_Spitzer_resistivity_at_point_441__________________________________ (res_plasma_fuel_spitzer_profile441)_ 4.81163841289404264e-09 
Plasma_Spitzer_resistivity_at_point_442__________________________________ (res_plasma_fuel_spitzer_profile442)_ 4.87018191815551514e-09 
Plasma_Spitzer_resistivity_at_point_443__________________________________ (res_plasma_fuel_spitzer_profile443)_ 4.92899739439825828e-09 
Plasma_Spitzer_resistivity_at_point_444__________________________________ (res_plasma_fuel_spitzer_profile444)_ 4.98802360049669943e-09 
Plasma_Spitzer_resistivity_at_point_445__________________________________ (res_plasma_fuel_spitzer_profile445)_ 5.04719196900672080e-09 
Plasma_Spitzer_resistivity_at_point_446__________________________________ (res_plasma_fuel_spitzer_profile446)_ 5.10642573503769363e-09 
Plasma_Spitzer_resistivity_at_point_447__________________________________ (res_plasma_fuel_spitzer_profile447)_ 5.16563891404569267e-09 
Plasma_Spitzer_resistivity_at_point_448__________________________________ (res_plasma_fuel_spitzer_profile448)_ 5.22473508752515309e-09 
Plasma_Spitzer_resistivity_at_point_449__________________________________ (res_plasma_fuel_spitzer_profile449)_ 5.28360594005582872e-09 
Plasma_Spitzer_resistivity_at_point_450__________________________________ (res_plasma_fuel_spitzer_profile450)_ 5.34212946812957129e-09 
Plasma_Spitzer_resistivity_at_point_451__________________________________ (res_plasma_fuel_spitzer_profile451)_ 5.40016774611970245e-09 
Plasma_Spitzer_resistivity_at_point_452__________________________________ (res_plasma_fuel_spitzer_profile452)_ 5.45756407980442669e-09 
Plasma_Spitzer_resistivity_at_point_453__________________________________ (res_plasma_fuel_spitzer_profile453)_ 5.51413928878473901e-09 
Plasma_Spitzer_resistivity_at_point_454__________________________________ (res_plasma_fuel_spitzer_profile454)_ 5.56968670896283592e-09 
Plasma_Spitzer_resistivity_at_point_455__________________________________ (res_plasma_fuel_spitzer_profile455)_ 5.62396524093819597e-09 
Plasma_Spitzer_resistivity_at_point_456__________________________________ (res_plasma_fuel_spitzer_profile456)_ 5.67668927423331022e-09 
Plasma_Spitzer_resistivity_at_point_457__________________________________ (res_plasma_fuel_spitzer_profile457)_ 5.72751332322434683e-09 
Plasma_Spitzer_resistivity_at_point_458__________________________________ (res_plasma_fuel_spitzer_profile458)_ 5.77600703359597250e-09 
Plasma_Spitzer_resistivity_at_point_459__________________________________ (res_plasma_fuel_spitzer_profile459)_ 5.82161085717485129e-09 
Plasma_Spitzer_resistivity_at_point_460__________________________________ (res_plasma_fuel_spitzer_profile460)_ 5.86354713306959562e-09 
Plasma_Spitzer_resistivity_at_point_461__________________________________ (res_plasma_fuel_spitzer_profile461)_ 5.90060304878360714e-09 
Plasma_Spitzer_resistivity_at_point_462__________________________________ (res_plasma_fuel_spitzer_profile462)_ 5.93034368301374971e-09 
Plasma_Spitzer_resistivity_at_point_463__________________________________ (res_plasma_fuel_spitzer_profile463)_ 6.05587517371172088e-09 
Plasma_Spitzer_resistivity_at_point_464__________________________________ (res_plasma_fuel_spitzer_profile464)_ 6.29959590643709179e-09 
Plasma_Spitzer_resistivity_at_point_465__________________________________ (res_plasma_fuel_spitzer_profile465)_ 6.56035213331878983e-09 
Plasma_Spitzer_resistivity_at_point_466__________________________________ (res_plasma_fuel_spitzer_profile466)_ 6.83988038863160798e-09 
Plasma_Spitzer_resistivity_at_point_467__________________________________ (res_plasma_fuel_spitzer_profile467)_ 7.14015626077530457e-09 
Plasma_Spitzer_resistivity_at_point_468__________________________________ (res_plasma_fuel_spitzer_profile468)_ 7.46343763023723087e-09 
Plasma_Spitzer_resistivity_at_point_469__________________________________ (res_plasma_fuel_spitzer_profile469)_ 7.81231847493016868e-09 
Plasma_Spitzer_resistivity_at_point_470__________________________________ (res_plasma_fuel_spitzer_profile470)_ 8.18979718588398658e-09 
Plasma_Spitzer_resistivity_at_point_471__________________________________ (res_plasma_fuel_spitzer_profile471)_ 8.59936607392310208e-09 
Plasma_Spitzer_resistivity_at_point_472__________________________________ (res_plasma_fuel_spitzer_profile472)_ 9.04513529361406579e-09 
Plasma_Spitzer_resistivity_at_point_473__________________________________ (res_plasma_fuel_spitzer_profile473)_ 9.53202468327359425e-09 
Plasma_Spitzer_resistivity_at_point_474__________________________________ (res_plasma_fuel_spitzer_profile474)_ 1.00661521604506945e-08 
Plasma_Spitzer_resistivity_at_point_475__________________________________ (res_plasma_fuel_spitzer_profile475)_ 1.06572605402292767e-08 
Plasma_Spitzer_resistivity_at_point_476__________________________________ (res_plasma_fuel_spitzer_profile476)_ 1.12889740217581334e-08 
Plasma_Spitzer_resistivity_at_point_477__________________________________ (res_plasma_fuel_spitzer_profile477)_ 1.19861978731294721e-08 
Plasma_Spitzer_resistivity_at_point_478__________________________________ (res_plasma_fuel_spitzer_profile478)_ 1.27588917682246564e-08 
Plasma_Spitzer_resistivity_at_point_479__________________________________ (res_plasma_fuel_spitzer_profile479)_ 1.36190550029706492e-08 
Plasma_Spitzer_resistivity_at_point_480__________________________________ (res_plasma_fuel_spitzer_profile480)_ 1.45812621087110101e-08 
Plasma_Spitzer_resistivity_at_point_481__________________________________ (res_plasma_fuel_spitzer_profile481)_ 1.56633732057716817e-08 
Plasma_Spitzer_resistivity_at_point_482__________________________________ (res_plasma_fuel_spitzer_profile482)_ 1.68874884043301990e-08 
Plasma_Spitzer_resistivity_at_point_483__________________________________ (res_plasma_fuel_spitzer_profile483)_ 1.82812484732806384e-08 
Plasma_Spitzer_resistivity_at_point_484__________________________________ (res_plasma_fuel_spitzer_profile484)_ 1.98796354232616981e-08 
Plasma_Spitzer_resistivity_at_point_485__________________________________ (res_plasma_fuel_spitzer_profile485)_ 2.17275088240020583e-08 
Plasma_Spitzer_resistivity_at_point_486__________________________________ (res_plasma_fuel_spitzer_profile486)_ 2.38832482922836201e-08 
Plasma_Spitzer_resistivity_at_point_487__________________________________ (res_plasma_fuel_spitzer_profile487)_ 2.64240993145919284e-08 
Plasma_Spitzer_resistivity_at_point_488__________________________________ (res_plasma_fuel_spitzer_profile488)_ 2.94542135049055653e-08 
Plasma_Spitzer_resistivity_at_point_489__________________________________ (res_plasma_fuel_spitzer_profile489)_ 3.31170833620856818e-08 
Plasma_Spitzer_resistivity_at_point_490__________________________________ (res_plasma_fuel_spitzer_profile490)_ 3.76153997257720094e-08 
Plasma_Spitzer_resistivity_at_point_491__________________________________ (res_plasma_fuel_spitzer_profile491)_ 4.32439658301331961e-08 
Plasma_Spitzer_resistivity_at_point_492__________________________________ (res_plasma_fuel_spitzer_profile492)_ 5.04466968915000105e-08 
Plasma_Spitzer_resistivity_at_point_493__________________________________ (res_plasma_fuel_spitzer_profile493)_ 5.99206388313990564e-08 
Plasma_Spitzer_resistivity_at_point_494__________________________________ (res_plasma_fuel_spitzer_profile494)_ 7.28183002954415586e-08 
Plasma_Spitzer_resistivity_at_point_495__________________________________ (res_plasma_fuel_spitzer_profile495)_ 9.11738340059011327e-08 
Plasma_Spitzer_resistivity_at_point_496__________________________________ (res_plasma_fuel_spitzer_profile496)_ 1.18897596340065663e-07 
Plasma_Spitzer_resistivity_at_point_497__________________________________ (res_plasma_fuel_spitzer_profile497)_ 1.64439688769024801e-07 
Plasma_Spitzer_resistivity_at_point_498__________________________________ (res_plasma_fuel_spitzer_profile498)_ 2.49476863632859539e-07 
Plasma_Spitzer_resistivity_at_point_499__________________________________ (res_plasma_fuel_spitzer_profile499)_ 4.47685789791316316e-07 
Plasma_Spitzer_resistivity_at_point_500__________________________________ (res_plasma_fuel_spitzer_profile500)_ 1.21391679727574055e-06 
# Heating & Current Drive System #
Ignited_plasma_switch_(0=not_ignited,_1=ignited)_________________________ (i_plasma_ignited)_____________            0 
Fusion_gain_factor_(Qₚₗₐₛₘₐ)_____________________________________________ (big_q_plasma)_________________ 1.65856237247141998e+01 OP 
Primary_current_drive_efficiency_model___________________________________ (i_hcd_primary)________________           13 
Absolute_current_drive_efficiency_of_primary_system_(η)_[A/W]____________ (eta_cd_hcd_primary)___________ 1.43139545372306960e-02 OP 
Normalised_current_drive_efficiency_of_primary_system_(γ)_[10²⁰_A_/_Wm²]_ (eta_cd_norm_hcd_primary)______ 5.66439074406609386e-02 OP 
Dimensionless_current_drive_efficiency_of_primary_system_(ζ)_____________ (eta_cd_dimensionless_hcd_primary)_ 1.70602255801545311e-01 OP 
EBW_coupling_efficiency__________________________________________________ (xi_ebw)_______________________ 8.00000000000000044e-01 
Power_injected_into_plasma_by_primary_system_for_current_drive_(MW)______ (p_hcd_primary_injected_mw)____ 1.19596620443957406e+02 OP 
Extra_power_injected_into_plasma_by_primary_system__(MW)_________________ (p_hcd_primary_extra_heat_mw)__ 0.00000000000000000e+00 OP 
Current_driven_in_plasma_by_primary_system_(A)___________________________ (c_hcd_primary_driven)_________ 1.71190058784124139e+06 OP 
Fraction_of_plasma_current_driven_by_primary_system______________________ (f_c_plasma_hcd_primary)_______ 7.46307824335832315e-02 OP 
Wall_plug_to_injector_efficiency_of_primary_system_______________________ (eta_hcd_primary_injector_wall_plug)_ 4.50000000000000011e-01 IP 
Wall_plug_electric_power_of_primary_system_______________________________ (p_hcd_primary_electric_mw)____ 2.65770267653238648e+02 OP 
